# times, pelvis_x, pelvis_y, pelvis_z, pelvis_rotx, pelvis_roty, pelvis_rotz, sacrum_x, sacrum_y, sacrum_z, sacrum_rotx, sacrum_roty, sacrum_rotz, femur_r_x, femur_r_y, femur_r_z, femur_r_rotx, femur_r_roty, femur_r_rotz, patella_r_x, patella_r_y, patella_r_z, patella_r_rotx, patella_r_roty, patella_r_rotz, tibia_r_x, tibia_r_y, tibia_r_z, tibia_r_rotx, tibia_r_roty, tibia_r_rotz, talus_r_x, talus_r_y, talus_r_z, talus_r_rotx, talus_r_roty, talus_r_rotz, calcn_r_x, calcn_r_y, calcn_r_z, calcn_r_rotx, calcn_r_roty, calcn_r_rotz, toes_r_x, toes_r_y, toes_r_z, toes_r_rotx, toes_r_roty, toes_r_rotz, femur_l_x, femur_l_y, femur_l_z, femur_l_rotx, femur_l_roty, femur_l_rotz, patella_l_x, patella_l_y, patella_l_z, patella_l_rotx, patella_l_roty, patella_l_rotz, tibia_l_x, tibia_l_y, tibia_l_z, tibia_l_rotx, tibia_l_roty, tibia_l_rotz, talus_l_x, talus_l_y, talus_l_z, talus_l_rotx, talus_l_roty, talus_l_rotz, calcn_l_x, calcn_l_y, calcn_l_z, calcn_l_rotx, calcn_l_roty, calcn_l_rotz, toes_l_x, toes_l_y, toes_l_z, toes_l_rotx, toes_l_roty, toes_l_rotz, lumbar5_x, lumbar5_y, lumbar5_z, lumbar5_rotx, lumbar5_roty, lumbar5_rotz, lumbar4_x, lumbar4_y, lumbar4_z, lumbar4_rotx, lumbar4_roty, lumbar4_rotz, lumbar3_x, lumbar3_y, lumbar3_z, lumbar3_rotx, lumbar3_roty, lumbar3_rotz, lumbar2_x, lumbar2_y, lumbar2_z, lumbar2_rotx, lumbar2_roty, lumbar2_rotz, lumbar1_x, lumbar1_y, lumbar1_z, lumbar1_rotx, lumbar1_roty, lumbar1_rotz, torso_x, torso_y, torso_z, torso_rotx, torso_roty, torso_rotz, head_x, head_y, head_z, head_rotx, head_roty, head_rotz, Abdomen_x, Abdomen_y, Abdomen_z, Abdomen_rotx, Abdomen_roty, Abdomen_rotz, humerus_r_x, humerus_r_y, humerus_r_z, humerus_r_rotx, humerus_r_roty, humerus_r_rotz, ulna_r_x, ulna_r_y, ulna_r_z, ulna_r_rotx, ulna_r_roty, ulna_r_rotz, radius_r_x, radius_r_y, radius_r_z, radius_r_rotx, radius_r_roty, radius_r_rotz, hand_r_x, hand_r_y, hand_r_z, hand_r_rotx, hand_r_roty, hand_r_rotz, humerus_l_x, humerus_l_y, humerus_l_z, humerus_l_rotx, humerus_l_roty, humerus_l_rotz, ulna_l_x, ulna_l_y, ulna_l_z, ulna_l_rotx, ulna_l_roty, ulna_l_rotz, radius_l_x, radius_l_y, radius_l_z, radius_l_rotx, radius_l_roty, radius_l_rotz, hand_l_x, hand_l_y, hand_l_z, hand_l_rotx, hand_l_roty, hand_l_rotz
1.666667000000000148e-02,3.453901999974682419e-02,1.358697579990041371e+00,9.523999299999093004e-01,1.583930304542849887e+00,7.038403152885341907e-02,-1.295124997097586883e+00,3.714717905725588298e-02,1.350298725384314835e+00,9.347163768467996459e-01,1.583930304542849887e+00,7.038403152885341907e-02,-1.295124997097586883e+00,-6.558356373820772856e-02,1.408684107077100123e+00,8.902635848108896299e-01,1.624169306316896266e+00,1.160994122298354969e-01,-1.926072673935096180e+00,-3.892678042313532649e-02,1.414604152398791781e+00,4.598205253221049338e-01,1.625167064404295036e+00,2.238139829701586148e-01,-1.920182225037950996e+00,-2.982361534761118066e-02,1.438924233627198568e+00,4.972461566772753416e-01,1.687736109863201106e+00,4.653833620220955702e-01,-1.807206445946703433e+00,6.286899325647254955e-02,1.611688333116012561e+00,1.195493729789656179e-01,1.624382107364205297e+00,1.395003747903033609e-01,-1.897978194072260649e+00,7.476515805510300372e-02,1.664132522033999750e+00,8.487814154183291604e-02,1.462253209264263498e+00,1.137085313288712374e-01,-2.011518300121628577e+00,-1.108021232517353294e-03,1.506255239788853784e+00,6.301563914220428830e-02,1.462253209264263498e+00,1.137085313288712374e-01,-2.011518300121628577e+00,9.535612595734258012e-02,1.454049168929065106e+00,8.924544200113873060e-01,1.578421906609428271e+00,-5.214259819752028458e-01,-1.879085422017007456e+00,2.408825260074348718e-02,1.219505501240759404e+00,5.403291234150333633e-01,1.578165923452955033e+00,-4.573444472254286630e-01,-1.878541153084411386e+00,3.565470303911473515e-02,1.262596139657981009e+00,5.518750739902633651e-01,1.584206532447236748e+00,-2.262321083252193110e-01,-1.953549441991365487e+00,5.301668652818773697e-03,1.171925599199527657e+00,1.372044087936824530e-01,1.554329744983473871e+00,8.654129657450655710e-02,-2.009526186865279840e+00,3.366124536812305224e-02,1.215566430767739403e+00,9.998588912789427297e-02,1.822094374250842863e+00,2.434839091134898340e-02,-1.818855347778886244e+00,-8.175721496808133204e-03,1.044177161167484380e+00,9.404189510599456070e-02,1.822094374250842863e+00,2.434839091134897299e-02,-1.818855347778886244e+00,1.096470702831073979e-02,1.439427208013445814e+00,1.012531356503793223e+00,1.589292537965550256e+00,7.135246616652460294e-02,-1.325026165278044177e+00,1.311559686693048940e-02,1.428463877949131877e+00,1.043596238810856613e+00,1.596947366359886100e+00,7.293264943716365467e-02,-1.356785808392877879e+00,1.287059933353267363e-02,1.425353321873051859e+00,1.076327240718573997e+00,1.612792468668141854e+00,7.493318530946543876e-02,-1.388528434615135199e+00,1.060575996744280228e-02,1.429018827380628354e+00,1.111445861848852967e+00,1.629005481052207660e+00,7.691752481620550697e-02,-1.414646813646628587e+00,7.533486170213604324e-03,1.437712462018977178e+00,1.140697838953134591e+00,1.642377764597125589e+00,7.903114013032774832e-02,-1.438878376923696134e+00,1.415194203608483546e-02,1.443037810500277907e+00,1.054034882971902620e+00,1.652182061034782823e+00,8.108976566763292926e-02,-1.461236096864300782e+00,4.958867864035914480e-02,1.547513292162369547e+00,1.066787510082833901e+00,1.672209904678793047e+00,2.985776070442922592e-01,-1.690274636143139553e+00,1.412318809471319048e-02,1.341628410962416362e+00,1.093928035138272969e+00,1.655213464554315950e+00,8.826688876701919984e-02,-1.460881123301505324e+00,-1.788801021815565606e-01,1.389909017709173966e+00,1.405581630841979512e+00,1.122585911945132908e+00,2.505915500456374900e-01,-1.929214898128470468e+00,-2.716611209439535601e-01,1.482379362445847448e+00,1.139635128930136743e+00,1.281990293147323712e+00,-5.353191105379895287e-01,-1.612625685464802672e+00,-2.999842365139093192e-01,1.486757411674828777e+00,1.131930032710900091e+00,1.077463263341674971e+00,1.961085209864837919e-01,-1.638161605430129286e-01,-3.668301547275319430e-01,1.373441848379932662e+00,9.377677626791638410e-01,1.077463263341674971e+00,1.961085209864837919e-01,-1.638161605430129009e-01,1.549066960234863066e-01,1.424395438989897178e+00,1.432861645319448485e+00,1.980944044749938460e+00,3.492822453744798827e-01,-1.761402476251577864e+00,2.772923028091861530e-01,1.483758792325325260e+00,1.169452496826230092e+00,1.859739893969015290e+00,-3.565162708483975151e-02,-1.912413869047631332e+00,3.063033553044443025e-01,1.480333580001484295e+00,1.164221679295276424e+00,1.553802910348766719e+00,2.303834597696655384e-01,2.811688866522402019e+00,3.618484562375309244e-01,1.451246090840084157e+00,9.382207047240205267e-01,1.553802910348766719e+00,2.303834597696655384e-01,2.811688866522402019e+00
3.333333000000000129e-02,2.947054001276723859e-02,1.348932870024605934e+00,9.527175999992144595e-01,1.565875262212353514e+00,5.809020734906614192e-02,-1.338844613487952362e+00,3.145982063087555264e-02,1.340146544988690458e+00,9.351422035751812967e-01,1.565875262212353514e+00,5.809020734906614192e-02,-1.338844613487952362e+00,-6.934374125658138155e-02,1.402137447043574348e+00,8.911617646991173425e-01,1.623814107011934738e+00,1.298060211783240991e-01,-1.928989399192771348e+00,-4.089220284520125870e-02,1.413218697803005242e+00,4.612754235784303214e-01,1.624794172011096993e+00,2.302618593927597546e-01,-1.923523016889145287e+00,-3.172019558855211641e-02,1.437467767799365026e+00,4.988341946973094410e-01,1.686435481387643875e+00,4.695383147707242744e-01,-1.812723805908376118e+00,6.177299769349363368e-02,1.611399755331097916e+00,1.218714635139131475e-01,1.624003673488990884e+00,1.517096406157908417e-01,-1.901205177618450426e+00,7.395931838477161346e-02,1.664206740740102664e+00,8.785790948656402310e-02,1.473570718130831070e+00,1.285722985115020089e-01,-2.005892822998923908e+00,-8.596054746636966337e-04,1.506210169802542520e+00,6.338022985823407729e-02,1.473570718130831070e+00,1.285722985115020089e-01,-2.005892822998923908e+00,9.339045151298155933e-02,1.440624846241197465e+00,8.903402285465893407e-01,1.553518841270028261e+00,-5.239088545209292791e-01,-1.827541454418708744e+00,2.385141028796897156e-02,1.204961512668013102e+00,5.365134284790402663e-01,1.554357659578298412e+00,-4.273942436788997767e-01,-1.829371131416271723e+00,3.365669665446523878e-02,1.247407218246252336e+00,5.502765579784375527e-01,1.558714272240059984e+00,-1.829439041899394991e-01,-1.919453640279076057e+00,2.377582947717497841e-03,1.176408576806978745e+00,1.318568833244411764e-01,1.530765127197619258e+00,9.742746475249078331e-02,-1.976706667117484661e+00,2.855369291700393664e-02,1.221727129644448739e+00,9.504593368792445263e-02,1.779168709618998756e+00,4.625324844343590286e-02,-1.799810067585527085e+00,-1.004210130095847808e-02,1.049759445459193419e+00,8.517553044674182339e-02,1.779168709618998756e+00,4.625324844343588898e-02,-1.799810067585527085e+00,1.022880304735173870e-02,1.431553128566464883e+00,1.011814621610245046e+00,1.571397920105756185e+00,5.856983937328779505e-02,-1.369887906929914800e+00,1.236554523269620814e-02,1.421007632939852439e+00,1.043024966156498978e+00,1.579196777645275995e+00,5.968259109615123986e-02,-1.402869155182134175e+00,1.248002363578966031e-02,1.418436259962027712e+00,1.075803406069980372e+00,1.595037618689521430e+00,6.122480939150557605e-02,-1.435838390638130901e+00,1.093767583227291812e-02,1.422762884477681178e+00,1.110885853741692353e+00,1.611193482958445999e+00,6.283737074274343970e-02,-1.462970451310858788e+00,8.751681213991360092e-03,1.432056407383859309e+00,1.140032870327386316e+00,1.624551299775953472e+00,6.461206590553289497e-02,-1.488145932201679233e+00,1.414790564483602887e-02,1.435683798691988589e+00,1.053197479048898266e+00,1.634396783584090462e+00,6.635391892971811978e-02,-1.511375501946227162e+00,4.407524273975375884e-02,1.552729565687667623e+00,1.066281095502507270e+00,1.649693512179010391e+00,2.993324631216157106e-01,-1.689592704711021076e+00,1.000665001679704874e-02,1.335003461456471641e+00,1.094749007898325077e+00,1.637261448819239407e+00,7.365975194023793859e-02,-1.511147086004787754e+00,-1.753012061647835074e-01,1.397616305248432056e+00,1.408625467020836242e+00,1.109631961084565299e+00,2.290310435920348830e-01,-1.915981178981857491e+00,-2.746570244837102659e-01,1.484293180810619228e+00,1.143103029953068228e+00,1.260824774522463887e+00,-5.834142850264765201e-01,-1.571965655783617466e+00,-3.032341825932522439e-01,1.487474976588439413e+00,1.135757493321981615e+00,1.026382122460981039e+00,2.075301627437068364e-01,-1.446327780587489675e-01,-3.702015355751597792e-01,1.363092247836114046e+00,9.485354561755472425e-01,1.026382122460981039e+00,2.075301627437068364e-01,-1.446327780587489398e-01,1.601800410167243949e-01,1.416153066410260619e+00,1.429976353976321723e+00,1.972485020758930618e+00,3.361469114490379662e-01,-1.812045407008620712e+00,2.823915285748717086e-01,1.466727935483840284e+00,1.164659262735541656e+00,1.858058143444811794e+00,-3.141323527291306483e-02,-1.954098259949753169e+00,3.112345206528301933e-01,1.462119010282282749e+00,1.159408137630821400e+00,1.549431291179229842e+00,2.287501747723854340e-01,2.768953304053487496e+00,3.655234236131279513e-01,1.431769788780420827e+00,9.332678702299510576e-01,1.549431291179229842e+00,2.287501747723854340e-01,2.768953304053487496e+00
5.000000000000000278e-02,2.430389000470654232e-02,1.339348540008731936e+00,9.532211799995389256e-01,1.553798814996992128e+00,4.658245361808045770e-02,-1.369855817586360658e+00,2.585862509139963406e-02,1.330266033035071960e+00,9.357528609516202467e-01,1.553798814996992128e+00,4.658245361808045770e-02,-1.369855817586360658e+00,-7.343372901127123709e-02,1.394688669903751954e+00,8.918295037695495031e-01,1.630552970708143423e+00,1.446183473216388349e-01,-1.908498883417984793e+00,-4.057000545946132936e-02,1.410942300586371045e+00,4.628626974481182543e-01,1.631616664374915260e+00,2.360247464745667267e-01,-1.902881955997375307e+00,-3.209380414490337063e-02,1.435488886066307979e+00,5.005220342322626026e-01,1.692322754275048524e+00,4.713960241038068211e-01,-1.793172405558209670e+00,6.053229424658485014e-02,1.611218205901184142e+00,1.241793363820181129e-01,1.631099048935147788e+00,1.674228394423345478e-01,-1.880291003853605591e+00,7.205675245182423250e-02,1.664687035861928344e+00,9.097877820517968894e-02,1.461818317337339801e+00,1.413794864236254667e-01,-1.997068983334501890e+00,-1.250300036677490234e-03,1.506342021391323671e+00,6.427902084203813982e-02,1.461818317337339801e+00,1.413794864236254667e-01,-1.997068983334501890e+00,9.037700219752692332e-02,1.428190246181211709e+00,8.889903062116499832e-01,1.508050095008317992e+00,-5.248043887672213526e-01,-1.700796788582899399e+00,3.181411292509354893e-02,1.188787709271952542e+00,5.336304579599491227e-01,1.512079559853412691e+00,-3.904536554083493649e-01,-1.709896270555713693e+00,3.755350562773850792e-02,1.230689826717324520e+00,5.497023489449019973e-01,1.514473468821740276e+00,-1.386095867182542962e-01,-1.819943097962564593e+00,-1.374053534805644294e-04,1.179705708081439708e+00,1.289004608141732788e-01,1.491270047308581814e+00,8.702287131029670664e-02,-1.875958560671904696e+00,1.966279759904282498e-02,1.227572698892549052e+00,9.134105278799456440e-02,1.631659658733716656e+00,6.763080266770946092e-02,-1.773846904528245894e+00,-1.466410381180702216e-02,1.054973896354828744e+00,7.751130956646408443e-02,1.631659658733716656e+00,6.763080266770946092e-02,-1.773846904528245894e+00,8.138296077108444354e-03,1.423317212148240030e+00,1.011330948527388474e+00,1.558714699040320451e+00,4.668403944316110860e-02,-1.402062734107156761e+00,1.027389311778786549e-02,1.413143204901893046e+00,1.042664554706886015e+00,1.565635418840445325e+00,4.740079191197806713e-02,-1.436287480788232429e+00,1.069205886808142179e-02,1.411028503802129519e+00,1.075473198868286406e+00,1.579603541806718470e+00,4.849569056216381652e-02,-1.470505855448994481e+00,9.796811437690195606e-03,1.415903735123768437e+00,1.110506253740577653e+00,1.593835088649789400e+00,4.969626275190313497e-02,-1.498672529581760005e+00,8.418265996702294779e-03,1.425685859888417228e+00,1.139542576121481243e+00,1.605614611018383098e+00,5.105600519834603557e-02,-1.524814188075963362e+00,1.218084494505826051e-02,1.427860739052704053e+00,1.052572839512313729e+00,1.614316307169220366e+00,5.238681440464432876e-02,-1.548938111050737643e+00,4.007404165886346847e-02,1.561421611620385841e+00,1.067781974809158152e+00,1.643738036001641145e+00,3.075715842372158670e-01,-1.636514935657659597e+00,6.097212012637989037e-03,1.328103183548261290e+00,1.095771002610768763e+00,1.616708929512535642e+00,5.901838938963628600e-02,-1.548843066855553285e+00,-1.714749936825689935e-01,1.401860047553460387e+00,1.412105385515944667e+00,1.094520842505849467e+00,2.075246806796963994e-01,-1.908156776102753138e+00,-2.773574268353417027e-01,1.483334621411663834e+00,1.147459531322598147e+00,1.234785438636625488e+00,-6.257749473325855405e-01,-1.534100498882904562e+00,-3.061437576024618190e-01,1.485551233091307877e+00,1.140591599172688042e+00,9.801503596051931444e-01,2.221256711603404876e-01,-1.314306047093851404e-01,-3.739335161890540160e-01,1.351760028167860561e+00,9.602800829391360260e-01,9.801503596051931444e-01,2.221256711603404876e-01,-1.314306047093851126e-01,1.648133151782054939e-01,1.408444724376888280e+00,1.426732567517539962e+00,1.970938374613691035e+00,3.150306821468105145e-01,-1.837249254067814030e+00,2.863818921191921829e-01,1.450664161496396209e+00,1.159664740538496108e+00,1.863248416691893672e+00,-3.659979527696031326e-02,-1.973704282273351929e+00,3.151441225384990497e-01,1.445460389568256732e+00,1.154527663800237969e+00,1.554819992288851482e+00,2.338781684052138599e-01,2.750759155564279190e+00,3.694520166937309003e-01,1.412524533207410338e+00,9.287541871278426342e-01,1.554819992288851482e+00,2.338781684052138599e-01,2.750759155564279190e+00
6.666666999999999732e-02,1.982075996924312702e-02,1.329326909931262346e+00,9.538695100044630726e-01,1.542192392999678585e+00,3.934049759883741920e-02,-1.392699689836200960e+00,2.099562853089072950e-02,1.320051827648149434e+00,9.364728483425065475e-01,1.542192392999678585e+00,3.934049759883741920e-02,-1.392699689836200960e+00,-7.727539220656051699e-02,1.386275278061884553e+00,8.929324058892339488e-01,1.632542865765280959e+00,1.604497862712062350e-01,-1.900926183936043845e+00,-4.170325954722785278e-02,1.408501311901225961e+00,4.648755259900442249e-01,1.633604496372456305e+00,2.435364561512160242e-01,-1.895639074171538319e+00,-3.348043085859535306e-02,1.433105221130541729e+00,5.026755859331918375e-01,1.693217239256369799e+00,4.754325153479889154e-01,-1.788125013705529343e+00,5.894909393575988032e-02,1.610679493718844224e+00,1.271514524356450737e-01,1.632884447137276096e+00,1.803355368511021517e-01,-1.873408653945177305e+00,7.030345980289266772e-02,1.664610621028979054e+00,9.464733176822442973e-02,1.462047689613725554e+00,1.544062947594261326e-01,-1.990468884308781217e+00,-1.808757067800023655e-03,1.506116234883967397e+00,6.567661665781140967e-02,1.462047689613725554e+00,1.544062947594261326e-01,-1.990468884308781217e+00,8.720441197514006149e-02,1.416073397513936349e+00,8.881534511416925293e-01,1.466952874667169615e+00,-5.210491361935506438e-01,-1.570140560551964493e+00,4.250694168313381288e-02,1.173814994152771574e+00,5.309196249254304334e-01,1.474994484660494765e+00,-3.486150786538921298e-01,-1.589158690539532959e+00,4.424471075435913031e-02,1.214688189330976220e+00,5.492198255645694971e-01,1.473330425961996815e+00,-9.375588057883495197e-02,-1.717016937634582296e+00,-2.501598390439827013e-03,1.181494450916647398e+00,1.275479478095091768e-01,1.453059889905290669e+00,9.075033928626460855e-02,-1.770682693757295478e+00,1.061726261416837472e-02,1.231644980065644823e+00,9.004027006792886256e-02,1.480857455085338614e+00,8.884939113616309447e-02,-1.750341930063826990e+00,-1.987658879700885187e-02,1.058681937080566460e+00,7.232430599724798403e-02,1.480857455085338614e+00,8.884939113616309447e-02,-1.750341930063826767e+00,6.120634506112847609e-03,1.414166594721555148e+00,1.011344234651412988e+00,1.546478654901262573e+00,3.911388613838960582e-02,-1.422573824519277164e+00,8.397322855430700700e-03,1.404243642760071964e+00,1.042748330211016539e+00,1.552486019785633165e+00,3.944763097791421924e-02,-1.454326514491918410e+00,9.180459793321719270e-03,1.402431794241135954e+00,1.075568501667785837e+00,1.564499389414321540e+00,4.005948714366111552e-02,-1.486076922253594557e+00,8.870886332134762103e-03,1.407659853048592424e+00,1.110560895185703112e+00,1.576723781276511804e+00,4.077876836509024272e-02,-1.512216292157953834e+00,8.101670028208557070e-03,1.417746400759603898e+00,1.139515496158936658e+00,1.586863286016889640e+00,4.162792653035816970e-02,-1.536480593020921104e+00,1.013965238097554525e-02,1.418999681992731965e+00,1.052470379314380367e+00,1.594384617162905693e+00,4.244171183608465292e-02,-1.558873721402144197e+00,3.574163159898641196e-02,1.562858579118881597e+00,1.068681944585287980e+00,1.622604501086611473e+00,3.140286247487434346e-01,-1.628395956126500677e+00,4.930744134260669348e-03,1.319959915754564506e+00,1.096922770505406985e+00,1.596483885071007025e+00,4.767946014325840504e-02,-1.558887972457567717e+00,-1.665914745097664407e-01,1.398334660752725833e+00,1.415799734502462659e+00,1.070347634645953505e+00,1.953917513659851612e-01,-1.901903896935431604e+00,-2.803060496989749906e-01,1.477619349839015328e+00,1.153750965294359609e+00,1.200476891598487361e+00,-6.551937053737373340e-01,-1.489806281210106720e+00,-3.093024312801000986e-01,1.478946490609337694e+00,1.147571705551826859e+00,9.452917010600992986e-01,2.438451078829250718e-01,-1.156916592853643455e-01,-3.783878910222563396e-01,1.338032818107353084e+00,9.732779393845963911e-01,9.452917010600994097e-01,2.438451078829250718e-01,-1.156916592853643455e-01,1.699656305692830160e-01,1.402010546688271297e+00,1.423733332804311136e+00,1.969406602089940561e+00,2.863237124641200282e-01,-1.842796130988126890e+00,2.893033141112932860e-01,1.436300266729592545e+00,1.154532002265682200e+00,1.868759208801958671e+00,-5.165731729687004364e-02,-1.974424373412448697e+00,3.180587234697669907e-01,1.431001008973296962e+00,1.149454700004924890e+00,1.570386574066868768e+00,2.391721192698296750e-01,2.753929912586825957e+00,3.721594503182234503e-01,1.394428648065351162e+00,9.241918434514608816e-01,1.570386574066868768e+00,2.391721192698297027e-01,2.753929912586825957e+00
8.333332999999999713e-02,1.611518000203379652e-02,1.318517160005952205e+00,9.546296399996107018e-01,1.532474254757582477e+00,3.821620569437663567e-02,-1.407353992086201711e+00,1.699408869291745700e-02,1.309179453156265716e+00,9.372490170309522028e-01,1.532474254757582477e+00,3.821620569437663567e-02,-1.407353992086201711e+00,-8.072718307355565559e-02,1.376682987411779857e+00,8.944432354370422944e-01,1.633637927276940571e+00,1.757119307640356842e-01,-1.893418208003107450e+00,-4.294600138112140281e-02,1.404881789617986154e+00,4.672747895737617840e-01,1.634694830104399088e+00,2.523101150958043659e-01,-1.888445422680447683e+00,-3.497656373957556269e-02,1.429442366082176008e+00,5.052537670127486003e-01,1.693656250425626508e+00,4.812757510824722806e-01,-1.782741218143840012e+00,5.713554139667718218e-02,1.609604273905802962e+00,1.308859515761418568e-01,1.634195789601138982e+00,1.953351377767254538e-01,-1.865982195230626806e+00,6.828197134478473929e-02,1.664064088525846863e+00,9.920170204248082713e-02,1.459934421669533133e+00,1.691104540063417538e-01,-1.984461380918046025e+00,-2.701753611636534269e-03,1.505547783928705918e+00,6.767652855086982167e-02,1.459934421669533133e+00,1.691104540063417538e-01,-1.984461380918046025e+00,8.410874591870647066e-02,1.404114737208805641e+00,8.880410536730142246e-01,1.443597278402026340e+00,-5.152171266572466157e-01,-1.485458885562086717e+00,4.963075698176577788e-02,1.161344738334086912e+00,5.287231353259510547e-01,1.454541058868943582e+00,-3.121409638099006956e-01,-1.512541916150857091e+00,4.891688652270475418e-02,1.201048501411936531e+00,5.487833074345247475e-01,1.447820508970211861e+00,-5.608862011537124603e-02,-1.651820403979034069e+00,-5.028841300604242059e-03,1.181675134826822848e+00,1.271095647200528034e-01,1.428381274275794866e+00,1.069767131020080836e-01,-1.703749071860134245e+00,3.757798834190299864e-03,1.233331130675499487e+00,9.038819457170424454e-02,1.390591571610420241e+00,1.079615645825592329e-01,-1.731187286026818040e+00,-2.354425134060825209e-02,1.060219491995379792e+00,6.924810930141532539e-02,1.390591571610420241e+00,1.079615645825592468e-01,-1.731187286026818040e+00,4.167325197615999455e-03,1.403698317243022853e+00,1.011990155544630232e+00,1.535799477646073496e+00,3.786865455158151816e-02,-1.431291545968855328e+00,6.685721874708854331e-03,1.393842074598969472e+00,1.043396683592465735e+00,1.540464058241381995e+00,3.799882336005928896e-02,-1.456740761567450360e+00,7.858805919555348490e-03,1.392121627661804917e+00,1.076210286157056606e+00,1.549796454708441296e+00,3.826376449715030575e-02,-1.482188836441938440e+00,8.050394788673252353e-03,1.397457926323584232e+00,1.111187422323482110e+00,1.559298459259804481e+00,3.857862557756698563e-02,-1.503141168253795401e+00,7.683865385107892416e-03,1.407634597359663120e+00,1.140118384575647958e+00,1.567189271949226193e+00,3.896039923466297628e-02,-1.522592663460025086e+00,7.845519118537069500e-03,1.408593522659395747e+00,1.053046199322286602e+00,1.573054648008322731e+00,3.928075995003351556e-02,-1.540544374653628701e+00,3.434408629991451967e-02,1.555587006994174182e+00,1.069219079554956986e+00,1.600585568148668925e+00,3.152787403202899075e-01,-1.634691514682242941e+00,6.632780949470885173e-03,1.309983594495960801e+00,1.098080063596485800e+00,1.574838871435052745e+00,4.254522484060392629e-02,-1.540613339417911121e+00,-1.607118044482522823e-01,1.385931821547011999e+00,1.420121165277474784e+00,1.038429258637524111e+00,1.906651621083427228e-01,-1.909101131101440085e+00,-2.824368222455010402e-01,1.466857768301110587e+00,1.162205219353874330e+00,1.159182451678256287e+00,-6.753429989070636186e-01,-1.450799852109845078e+00,-3.116218689605735892e-01,1.467657764292450429e+00,1.156882837082652049e+00,9.178300378540070747e-01,2.713440569208635522e-01,-1.091756716614741274e-01,-3.839689342102634018e-01,1.321790148250818531e+00,9.880743020181388392e-01,9.178300378540070747e-01,2.713440569208634967e-01,-1.091756716614741135e-01,1.758048636730172309e-01,1.396085342885686753e+00,1.420880888648738072e+00,1.967377262558028805e+00,2.499694019483878760e-01,-1.817501216289221455e+00,2.913054879634445760e-01,1.424040961458227450e+00,1.149284288603374060e+00,1.872870258437986823e+00,-8.203778610025684592e-02,-1.946793080628009154e+00,3.201600344560782685e-01,1.419393841954983415e+00,1.144131219089467022e+00,1.601748241504458381e+00,2.426707923996652139e-01,2.789319253973824519e+00,3.736101950641725344e-01,1.377650780105803108e+00,9.196131176166386645e-01,1.601748241504458381e+00,2.426707923996652139e-01,2.789319253973824519e+00
